FTY_ID_NO;RIN_FTY_ID_NO;REG_NO;TRS_NO;sales_check_number;TRS_DT;LN_ITM_TRS_TYP_CD;DIV_OGP_NO;PRD_ITM_NO;MSC_ACN_NO;POS_SLS_TRS_AM;TOT_LN_MD_AM;SLL_ASC_ID_NO;fty_sbt_cd;TRS_DT_1;TRS_TM;LSE_APP_ID;LSE_AM;LSE_ADD_DWN_PMT_AM;LSE_FST_PMT_AM
0007190;0007190;901;7149;071909017149;2018/11/19 00:00:00.000;S;000;0    ;189125;19.99;0.0;71993;O ;2018/11/19 00:00:00.000;1970/01/01 12:36:42.000;3Q4X93Q  ;729.96;70.0;60.0
0007190;0007190;901;7149;071909017149;2018/11/19 00:00:00.000;S;022;49698;000000;27.99;0.0;71993;O ;2018/11/19 00:00:00.000;1970/01/01 12:36:42.000;3Q4X93Q  ;729.96;70.0;60.0
0007190;0007190;901;7149;071909017149;2018/11/19 00:00:00.000;S;022;74433;000000;599.99;0.0;71993;O ;2018/11/19 00:00:00.000;1970/01/01 12:36:42.000;3Q4X93Q  ;729.96;70.0;60.0
0007190;0007190;901;7155;071909017155;2018/11/19 00:00:00.000;S;000;0    ;116000;81.99;0.0;71993;O ;2018/11/19 00:00:00.000;1970/01/01 14:45:12.000;HVY9HT7  ;1781.97;160.0;60.0
0007190;0007190;901;7155;071909017155;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;71993;O ;2018/11/19 00:00:00.000;1970/01/01 14:45:12.000;HVY9HT7  ;1781.97;160.0;60.0
0007190;0007190;901;7155;071909017155;2018/11/19 00:00:00.000;S;046;2913 ;000000;1199.99;0.0;71993;O ;2018/11/19 00:00:00.000;1970/01/01 14:45:12.000;HVY9HT7  ;1781.97;160.0;60.0
0007190;0007190;901;7155;071909017155;2018/11/19 00:00:00.000;S;070;46582;292046;499.99;0.0;71993;O ;2018/11/19 00:00:00.000;1970/01/01 14:45:12.000;HVY9HT7  ;1781.97;160.0;60.0
0007322;0007322;101;7247;073221017247;2018/11/19 00:00:00.000;S;000;0    ;116000;81.99;0.0;69997;L ;2018/11/19 00:00:00.000;1970/01/01 15:03:25.000;DJ4RXB9  ;1113.92;0.0;60.0
0007322;0007322;101;7247;073221017247;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;69997;L ;2018/11/19 00:00:00.000;1970/01/01 15:03:25.000;DJ4RXB9  ;1113.92;0.0;60.0
0007322;0007322;101;7247;073221017247;2018/11/19 00:00:00.000;S;026;1345 ;000000;1031.93;0.0;69997;L ;2018/11/19 00:00:00.000;1970/01/01 15:03:25.000;DJ4RXB9  ;1113.92;0.0;60.0
0007322;0007322;102;7789;073221027789;2018/11/19 00:00:00.000;R;022;65823;000000;-569.93;147.0;99549;L ;2018/11/19 00:00:00.000;1970/01/01 17:59:27.000;GH92RWF  ;422.93;0.0;60.0
0007322;0007322;102;7790;073221027790;2018/11/19 00:00:00.000;S;022;85643;000000;779.93;-77.99;69997;L ;2018/11/19 00:00:00.000;1970/01/01 18:14:09.000;XTBJ24H  ;701.94;0.0;60.0
0007359;0007359;101;721;07359101721 ;2018/11/19 00:00:00.000;S;025;12503;000000;67.99;0.0;76729;L ;2018/11/19 00:00:00.000;1970/01/01 13:25:57.000;B3KQXWY  ;605.94;0.0;60.0
0007359;0007359;101;721;07359101721 ;2018/11/19 00:00:00.000;S;025;12665;000000;265.99;0.0;76729;L ;2018/11/19 00:00:00.000;1970/01/01 13:25:57.000;B3KQXWY  ;605.94;0.0;60.0
0007378;0007378;901;860;07378901860 ;2018/11/19 00:00:00.000;S;000;0    ;116000;64.99;0.0;1107;O ;2018/11/19 00:00:00.000;1970/01/01 10:37:11.000;TF2CXTW  ;593.99;0.0;120.0
0007378;0007378;901;860;07378901860 ;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;1107;O ;2018/11/19 00:00:00.000;1970/01/01 10:37:11.000;TF2CXTW  ;593.99;0.0;120.0
0007378;0007378;901;860;07378901860 ;2018/11/19 00:00:00.000;S;046;60082;000000;529.0;0.0;1107;O ;2018/11/19 00:00:00.000;1970/01/01 10:37:11.000;TF2CXTW  ;593.99;0.0;120.0
0007378;0007378;901;874;07378901874 ;2018/11/19 00:00:00.000;R;000;0    ;116000;-64.99;0.0;1107;O ;2018/11/19 00:00:00.000;1970/01/01 16:48:05.000;TF2CXTW  ;64.99;0.0;120.0
0007424;0007424;102;9497;074241029497;2018/11/19 00:00:00.000;S;026;33983;000000;779.93;0.0;95323;L ;2018/11/19 00:00:00.000;1970/01/01 14:40:42.000;KPTCVXX  ;779.93;148.75;60.0
0007438;0007438;101;7139;074381017139;2018/11/19 00:00:00.000;S;000;0    ;116000;81.99;0.0;48009;L ;2018/11/19 00:00:00.000;1970/01/01 13:54:20.000;37W7PTM  ;981.92;0.0;120.0
0007438;0007438;101;7139;074381017139;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;48009;L ;2018/11/19 00:00:00.000;1970/01/01 13:54:20.000;37W7PTM  ;981.92;0.0;120.0
0007438;0007438;101;7139;074381017139;2018/11/19 00:00:00.000;S;046;8181 ;000000;899.93;0.0;48009;L ;2018/11/19 00:00:00.000;1970/01/01 13:54:20.000;37W7PTM  ;981.92;0.0;120.0
0007438;0007438;101;7150;074381017150;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;997247;L ;2018/11/19 00:00:00.000;1970/01/01 19:57:23.000;WY7HWV2  ;739.92;0.0;120.0
0007438;0007438;101;7150;074381017150;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;997247;L ;2018/11/19 00:00:00.000;1970/01/01 19:57:23.000;WY7HWV2  ;739.92;0.0;120.0
0007438;0007438;101;7150;074381017150;2018/11/19 00:00:00.000;S;046;85797;000000;649.93;0.0;997247;L ;2018/11/19 00:00:00.000;1970/01/01 19:57:23.000;WY7HWV2  ;739.92;0.0;120.0
0007438;0007438;900;7735;074389007735;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;48009;L ;2018/11/19 00:00:00.000;1970/01/01 16:57:25.000;9GGPHHV  ;1289.92;0.0;120.0
0007438;0007438;900;7735;074389007735;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;48009;L ;2018/11/19 00:00:00.000;1970/01/01 16:57:25.000;9GGPHHV  ;1289.92;0.0;120.0
0007438;0007438;900;7735;074389007735;2018/11/19 00:00:00.000;S;046;89165;000000;1199.93;0.0;48009;L ;2018/11/19 00:00:00.000;1970/01/01 16:57:25.000;9GGPHHV  ;1289.92;0.0;120.0
0007440;0007440;900;8333;074409008333;2018/11/19 00:00:00.000;S;022;74432;000000;529.99;0.0;30346;L ;2018/11/19 00:00:00.000;1970/01/01 12:05:17.000;D2CHYW2  ;529.99;0.0;120.0
0007450;0007450;101;523;07450101523 ;2018/11/19 00:00:00.000;S;026;64312;000000;419.93;-105.0;19315;L ;2018/11/19 00:00:00.000;1970/01/01 11:24:58.000;7CYB9K3  ;314.93;0.0;120.0
0007450;0007450;101;529;07450101529 ;2018/11/19 00:00:00.000;S;025;14533;000000;509.99;-96.0;64949;L ;2018/11/19 00:00:00.000;1970/01/01 16:47:45.000;V9P4Q63  ;827.98;0.0;120.0
0007450;0007450;101;529;07450101529 ;2018/11/19 00:00:00.000;S;025;15302;000000;509.99;-96.0;64949;L ;2018/11/19 00:00:00.000;1970/01/01 16:47:45.000;V9P4Q63  ;827.98;0.0;120.0
0007487;0007487;301;5128;074873015128;2018/11/19 00:00:00.000;S;020;52841;000000;169.96;0.0;45880;L ;2018/11/19 00:00:00.000;1970/01/01 12:37:02.000;P6Y6RDH  ;369.95;0.0;120.0
0007487;0007487;301;5128;074873015128;2018/11/19 00:00:00.000;S;071;3327 ;000000;199.99;0.0;45880;L ;2018/11/19 00:00:00.000;1970/01/01 12:37:02.000;P6Y6RDH  ;369.95;0.0;120.0
0007487;0007487;303;7271;074873037271;2018/11/19 00:00:00.000;R;026;36542;000000;-479.93;0.0;988121;L ;2018/11/19 00:00:00.000;1970/01/01 17:55:19.000;KG4P4YB  ;479.93;170.0;31.46
0007487;0007487;305;4636;074873054636;2018/11/19 00:00:00.000;S;046;89967;000000;1274.93;0.0;84129;L ;2018/11/19 00:00:00.000;1970/01/01 17:59:08.000;8WF6WBY  ;1274.93;150.0;60.0
0007515;0007515;902;87;0751590287  ;2018/11/19 00:00:00.000;S;008;70036;000000;8.88;0.0;1016;O ;2018/11/19 00:00:00.000;1970/01/01 19:23:16.000;T3QPTGK  ;884.24;5.0;120.0
0007515;0007515;902;87;0751590287  ;2018/11/19 00:00:00.000;S;009;16957;000000;269.99;0.0;1016;O ;2018/11/19 00:00:00.000;1970/01/01 19:23:16.000;T3QPTGK  ;884.24;5.0;120.0
0007515;0007515;902;87;0751590287  ;2018/11/19 00:00:00.000;S;009;22893;000000;16.88;0.0;1016;O ;2018/11/19 00:00:00.000;1970/01/01 19:23:16.000;T3QPTGK  ;884.24;5.0;120.0
0007515;0007515;902;87;0751590287  ;2018/11/19 00:00:00.000;S;009;35424;000000;49.88;0.0;1016;O ;2018/11/19 00:00:00.000;1970/01/01 19:23:16.000;T3QPTGK  ;884.24;5.0;120.0
0007515;0007515;902;87;0751590287  ;2018/11/19 00:00:00.000;S;009;37538;000000;25.98;0.0;1016;O ;2018/11/19 00:00:00.000;1970/01/01 19:23:16.000;T3QPTGK  ;884.24;5.0;120.0
0007515;0007515;902;87;0751590287  ;2018/11/19 00:00:00.000;S;009;37595;000000;99.99;0.0;1016;O ;2018/11/19 00:00:00.000;1970/01/01 19:23:16.000;T3QPTGK  ;884.24;5.0;120.0
0007515;0007515;902;87;0751590287  ;2018/11/19 00:00:00.000;S;009;51019;000000;14.88;0.0;1016;O ;2018/11/19 00:00:00.000;1970/01/01 19:23:16.000;T3QPTGK  ;884.24;5.0;120.0
0007515;0007515;902;87;0751590287  ;2018/11/19 00:00:00.000;S;009;68514;000000;19.99;0.0;1016;O ;2018/11/19 00:00:00.000;1970/01/01 19:23:16.000;T3QPTGK  ;884.24;5.0;120.0
0007515;0007515;902;87;0751590287  ;2018/11/19 00:00:00.000;S;071;74931;000000;129.99;0.0;1016;O ;2018/11/19 00:00:00.000;1970/01/01 19:23:16.000;T3QPTGK  ;884.24;5.0;120.0
0007515;0007515;902;87;0751590287  ;2018/11/19 00:00:00.000;S;082;11064;000000;189.93;0.0;1016;O ;2018/11/19 00:00:00.000;1970/01/01 19:23:16.000;T3QPTGK  ;884.24;5.0;120.0
0007538;0007538;101;5448;075381015448;2018/11/19 00:00:00.000;S;000;0    ;116000;81.99;0.0;67249;L ;2018/11/19 00:00:00.000;1970/01/01 14:07:52.000;DKCF64W  ;2169.92;0.0;120.0
0007538;0007538;101;5448;075381015448;2018/11/19 00:00:00.000;S;000;0    ;116005;50.0;0.0;67249;L ;2018/11/19 00:00:00.000;1970/01/01 14:07:52.000;DKCF64W  ;2169.92;0.0;120.0
0007538;0007538;101;5448;075381015448;2018/11/19 00:00:00.000;S;000;0    ;189125;19.99;0.0;67249;L ;2018/11/19 00:00:00.000;1970/01/01 14:07:52.000;DKCF64W  ;2169.92;0.0;120.0
0007538;0007538;101;5448;075381015448;2018/11/19 00:00:00.000;S;026;17013;000000;39.99;0.0;67249;L ;2018/11/19 00:00:00.000;1970/01/01 14:07:52.000;DKCF64W  ;2169.92;0.0;120.0
0007538;0007538;101;5448;075381015448;2018/11/19 00:00:00.000;S;026;41683;000000;899.99;0.0;67249;L ;2018/11/19 00:00:00.000;1970/01/01 14:07:52.000;DKCF64W  ;2169.92;0.0;120.0
0007538;0007538;101;5448;075381015448;2018/11/19 00:00:00.000;S;026;49828;000000;42.98;0.0;67249;L ;2018/11/19 00:00:00.000;1970/01/01 14:07:52.000;DKCF64W  ;2169.92;0.0;120.0
0007538;0007538;101;5448;075381015448;2018/11/19 00:00:00.000;S;026;59027;000000;34.99;0.0;67249;L ;2018/11/19 00:00:00.000;1970/01/01 14:07:52.000;DKCF64W  ;2169.92;0.0;120.0
0007538;0007538;101;5448;075381015448;2018/11/19 00:00:00.000;S;026;91583;000000;999.99;0.0;67249;L ;2018/11/19 00:00:00.000;1970/01/01 14:07:52.000;DKCF64W  ;2169.92;0.0;120.0
0007541;0007541;101;9692;075411019692;2018/11/19 00:00:00.000;S;082;97224;000000;539.99;-54.0;76372;L ;2018/11/19 00:00:00.000;1970/01/01 20:51:38.000;7JYJ89X  ;485.99;0.0;120.0
0007541;0007541;102;800;07541102800 ;2018/11/19 00:00:00.000;S;046;2920 ;000000;341.93;-34.19;76372;L ;2018/11/19 00:00:00.000;1970/01/01 17:57:56.000;KGT7PC3  ;307.74;40.0;60.0
0007556;0007556;101;4117;075561014117;2018/11/19 00:00:00.000;R;026;62122;000000;-359.99;0.0;96248;L ;2018/11/19 00:00:00.000;1970/01/01 12:38:21.000;DM77WJ4  ;359.99;0.0;120.0
0007556;0007556;101;4133;075561014133;2018/11/19 00:00:00.000;S;022;87823;000000;584.93;0.0;70805;L ;2018/11/19 00:00:00.000;1970/01/01 18:26:56.000;3M8VPTY  ;584.93;0.0;120.0
0007556;0007556;900;1854;075569001854;2018/11/19 00:00:00.000;S;022;91537;000000;786.93;0.0;40642;L ;2018/11/19 00:00:00.000;1970/01/01 16:08:50.000;CCQWQPD  ;786.93;0.0;120.0
0007556;0007556;900;1860;075569001860;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;70805;L ;2018/11/19 00:00:00.000;1970/01/01 20:38:22.000;22D0646  ;1084.91;91.0;60.0
0007556;0007556;900;1860;075569001860;2018/11/19 00:00:00.000;S;000;0    ;116005;15.0;0.0;70805;L ;2018/11/19 00:00:00.000;1970/01/01 20:38:22.000;22D0646  ;1084.91;91.0;60.0
0007556;0007556;900;1860;075569001860;2018/11/19 00:00:00.000;S;022;64023;000000;1299.93;-520.0;70805;L ;2018/11/19 00:00:00.000;1970/01/01 20:38:22.000;22D0646  ;1084.91;91.0;60.0
0007556;0007556;900;1860;075569001860;2018/11/19 00:00:00.000;S;025;12452;000000;199.99;0.0;70805;L ;2018/11/19 00:00:00.000;1970/01/01 20:38:22.000;22D0646  ;1084.91;91.0;60.0
0007556;0009300;318;8529;075563188529;2018/11/19 00:00:00.000;S;022;64937;000000;649.96;0.0;75;L ;2018/11/19 00:00:00.000;1970/01/01 00:00:01.000;6PHFBRQ  ;649.96;0.0;0.0
0007561;0007561;101;3712;075611013712;2018/11/19 00:00:00.000;S;022;81832;000000;604.93;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 12:28:58.000;RWRYF7B  ;1665.91;0.0;60.0
0007561;0007561;101;3712;075611013712;2018/11/19 00:00:00.000;S;070;12533;292012;299.99;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 12:28:58.000;RWRYF7B  ;1665.91;0.0;60.0
0007561;0007561;101;3712;075611013712;2018/11/19 00:00:00.000;S;082;11226;000000;499.99;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 12:28:58.000;RWRYF7B  ;1665.91;0.0;60.0
0007561;0007561;101;3712;075611013712;2018/11/19 00:00:00.000;S;082;97247;000000;130.5;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 12:28:58.000;RWRYF7B  ;1665.91;0.0;60.0
0007561;0007561;101;3714;075611013714;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 13:22:37.000;B769858  ;1569.95;0.0;60.0
0007561;0007561;101;3714;075611013714;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 13:22:37.000;B769858  ;1569.95;0.0;60.0
0007561;0007561;101;3714;075611013714;2018/11/19 00:00:00.000;S;026;22352;000000;549.99;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 13:22:37.000;B769858  ;1569.95;0.0;60.0
0007561;0007561;101;3714;075611013714;2018/11/19 00:00:00.000;S;026;65132;000000;549.99;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 13:22:37.000;B769858  ;1569.95;0.0;60.0
0007561;0007561;101;3714;075611013714;2018/11/19 00:00:00.000;S;070;26554;292026;179.99;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 13:22:37.000;B769858  ;1569.95;0.0;60.0
0007561;0007561;101;3714;075611013714;2018/11/19 00:00:00.000;S;070;62539;292026;199.99;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 13:22:37.000;B769858  ;1569.95;0.0;60.0
0007561;0007561;101;3716;075611013716;2018/11/19 00:00:00.000;S;025;12503;000000;67.99;0.0;65003;L ;2018/11/19 00:00:00.000;1970/01/01 16:27:50.000;86PMXBK  ;787.94;0.0;60.0
0007561;0007561;101;3716;075611013716;2018/11/19 00:00:00.000;S;025;12665;000000;265.99;0.0;65003;L ;2018/11/19 00:00:00.000;1970/01/01 16:27:50.000;86PMXBK  ;787.94;0.0;60.0
0007561;0007561;101;3716;075611013716;2018/11/19 00:00:00.000;S;025;12991;000000;249.99;0.0;65003;L ;2018/11/19 00:00:00.000;1970/01/01 16:27:50.000;86PMXBK  ;787.94;0.0;60.0
0007561;0007561;101;3719;075611013719;2018/11/19 00:00:00.000;S;022;74233;000000;766.93;-177.0;65003;L ;2018/11/19 00:00:00.000;1970/01/01 18:27:24.000;CJBM7JM  ;589.93;180.0;60.0
0007561;0007561;900;7359;075619007359;2018/11/19 00:00:00.000;S;009;45560;000000;273.98;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 14:47:52.000;M24VDRM  ;273.98;0.0;60.0
0007561;0007561;900;7360;075619007360;2018/11/19 00:00:00.000;S;022;85673;000000;877.93;-135.0;75333;L ;2018/11/19 00:00:00.000;1970/01/01 15:39:42.000;XPY4HY6  ;1442.85;0.0;60.0
0007561;0007561;900;7360;075619007360;2018/11/19 00:00:00.000;S;046;83817;000000;549.93;0.0;75333;L ;2018/11/19 00:00:00.000;1970/01/01 15:39:42.000;XPY4HY6  ;1442.85;0.0;60.0
0007561;0007561;900;7360;075619007360;2018/11/19 00:00:00.000;S;070;46366;292046;149.99;0.0;75333;L ;2018/11/19 00:00:00.000;1970/01/01 15:39:42.000;XPY4HY6  ;1442.85;0.0;60.0
0007561;0007561;900;7363;075619007363;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 17:08:00.000;JT8GJV2  ;2135.84;0.0;60.0
0007561;0007561;900;7363;075619007363;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 17:08:00.000;JT8GJV2  ;2135.84;0.0;60.0
0007561;0007561;900;7363;075619007363;2018/11/19 00:00:00.000;S;022;74423;000000;565.93;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 17:08:00.000;JT8GJV2  ;2135.84;0.0;60.0
0007561;0007561;900;7363;075619007363;2018/11/19 00:00:00.000;S;046;88725;000000;949.93;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 17:08:00.000;JT8GJV2  ;2135.84;0.0;60.0
0007561;0007561;900;7363;075619007363;2018/11/19 00:00:00.000;S;070;46570;292046;529.99;0.0;26450;L ;2018/11/19 00:00:00.000;1970/01/01 17:08:00.000;JT8GJV2  ;2135.84;0.0;60.0
0007561;0007561;900;7372;075619007372;2018/11/19 00:00:00.000;S;026;65492;000000;509.93;0.0;65003;L ;2018/11/19 00:00:00.000;1970/01/01 21:20:06.000;5394D1C  ;509.93;40.0;60.0
0007564;0007564;900;9523;075649009523;2018/11/19 00:00:00.000;S;082;97247;000000;130.5;0.0;847061;L ;2018/11/19 00:00:00.000;1970/01/01 14:44:31.000;KXPJP6Y  ;261.0;0.0;60.0
0007590;0007590;901;8386;075909018386;2018/11/19 00:00:00.000;R;000;0    ;116000;-89.99;0.0;46094;L ;2018/11/19 00:00:00.000;1970/01/01 17:12:20.000;Q8H7JMF  ;2219.78;0.0;120.0
0007590;0007590;901;8386;075909018386;2018/11/19 00:00:00.000;R;000;0    ;116047;0.0;0.0;46094;L ;2018/11/19 00:00:00.000;1970/01/01 17:12:20.000;Q8H7JMF  ;2219.78;0.0;120.0
0007590;0007590;901;8386;075909018386;2018/11/19 00:00:00.000;R;022;17433;000000;-494.93;135.0;46094;L ;2018/11/19 00:00:00.000;1970/01/01 17:12:20.000;Q8H7JMF  ;2219.78;0.0;120.0
0007590;0007590;901;8386;075909018386;2018/11/19 00:00:00.000;R;022;32693;000000;-674.93;270.0;46094;L ;2018/11/19 00:00:00.000;1970/01/01 17:12:20.000;Q8H7JMF  ;2219.78;0.0;120.0
0007590;0007590;901;8386;075909018386;2018/11/19 00:00:00.000;R;046;74025;000000;-1949.93;585.0;46094;L ;2018/11/19 00:00:00.000;1970/01/01 17:12:20.000;Q8H7JMF  ;2219.78;0.0;120.0
0007590;0007590;909;8363;075909098363;2018/11/19 00:00:00.000;C;000;0    ;116000;-89.99;0.0;46094;L ;2018/11/19 00:00:00.000;1970/01/01 09:57:53.000;K9P3MRF  ;630.92;0.0;120.0
0007590;0007590;909;8363;075909098363;2018/11/19 00:00:00.000;C;026;42372;000000;-599.93;59.0;46094;L ;2018/11/19 00:00:00.000;1970/01/01 09:57:53.000;K9P3MRF  ;630.92;0.0;120.0
0007604;0007604;901;5628;076049015628;2018/11/19 00:00:00.000;S;000;0    ;116000;8.0;0.0;61283;L ;2018/11/19 00:00:00.000;1970/01/01 16:20:20.000;98JVM74  ;1344.82;0.0;60.0
0007604;0007604;901;5628;076049015628;2018/11/19 00:00:00.000;S;022;18675;000000;384.93;-174.94;61283;L ;2018/11/19 00:00:00.000;1970/01/01 16:20:20.000;98JVM74  ;1344.82;0.0;60.0
0007604;0007604;901;5628;076049015628;2018/11/19 00:00:00.000;S;022;85563;000000;1049.93;-699.99;61283;L ;2018/11/19 00:00:00.000;1970/01/01 16:20:20.000;98JVM74  ;1344.82;0.0;60.0
0007604;0007604;901;5628;076049015628;2018/11/19 00:00:00.000;S;046;39175;000000;1079.93;-360.0;61283;L ;2018/11/19 00:00:00.000;1970/01/01 16:20:20.000;98JVM74  ;1344.82;0.0;60.0
0007604;0007604;901;5628;076049015628;2018/11/19 00:00:00.000;S;046;49599;000000;10.98;0.0;61283;L ;2018/11/19 00:00:00.000;1970/01/01 16:20:20.000;98JVM74  ;1344.82;0.0;60.0
0007604;0007604;901;5628;076049015628;2018/11/19 00:00:00.000;S;083;36087;000000;23.99;0.0;61283;L ;2018/11/19 00:00:00.000;1970/01/01 16:20:20.000;98JVM74  ;1344.82;0.0;60.0
0007604;0007604;901;5628;076049015628;2018/11/19 00:00:00.000;S;083;56902;000000;21.99;0.0;61283;L ;2018/11/19 00:00:00.000;1970/01/01 16:20:20.000;98JVM74  ;1344.82;0.0;60.0
0007611;0007611;900;4205;076119004205;2018/11/19 00:00:00.000;S;026;32472;000000;539.93;0.0;57216;L ;2018/11/19 00:00:00.000;1970/01/01 12:33:21.000;QVWDGC2  ;989.86;0.0;120.0
0007611;0007611;900;4205;076119004205;2018/11/19 00:00:00.000;S;026;62472;000000;539.93;-90.0;57216;L ;2018/11/19 00:00:00.000;1970/01/01 12:33:21.000;QVWDGC2  ;989.86;0.0;120.0
0007612;0007612;101;756;07612101756 ;2018/11/19 00:00:00.000;S;009;51179;000000;14.99;0.0;98095;L ;2018/11/19 00:00:00.000;1970/01/01 12:07:40.000;68X8Y6J  ;1119.9;0.0;60.0
0007612;0007612;101;756;07612101756 ;2018/11/19 00:00:00.000;S;022;80657;000000;543.93;0.0;98095;L ;2018/11/19 00:00:00.000;1970/01/01 12:07:40.000;68X8Y6J  ;1119.9;0.0;60.0
0007612;0007612;101;756;07612101756 ;2018/11/19 00:00:00.000;S;026;22352;000000;549.99;0.0;98095;L ;2018/11/19 00:00:00.000;1970/01/01 12:07:40.000;68X8Y6J  ;1119.9;0.0;60.0
0007612;0007612;101;756;07612101756 ;2018/11/19 00:00:00.000;S;083;36075;000000;10.99;0.0;98095;L ;2018/11/19 00:00:00.000;1970/01/01 12:07:40.000;68X8Y6J  ;1119.9;0.0;60.0
0007612;0007612;101;757;07612101757 ;2018/11/19 00:00:00.000;S;000;0    ;116000;81.99;0.0;98095;L ;2018/11/19 00:00:00.000;1970/01/01 12:49:45.000;VD4RVXM  ;838.83;0.0;120.0
0007612;0007612;101;757;07612101757 ;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;98095;L ;2018/11/19 00:00:00.000;1970/01/01 12:49:45.000;VD4RVXM  ;838.83;0.0;120.0
0007612;0007612;101;757;07612101757 ;2018/11/19 00:00:00.000;S;026;2083 ;000000;359.93;0.0;98095;L ;2018/11/19 00:00:00.000;1970/01/01 12:49:45.000;VD4RVXM  ;838.83;0.0;120.0
0007612;0007612;101;757;07612101757 ;2018/11/19 00:00:00.000;S;026;2084 ;000000;359.93;0.0;98095;L ;2018/11/19 00:00:00.000;1970/01/01 12:49:45.000;VD4RVXM  ;838.83;0.0;120.0
0007612;0007612;101;757;07612101757 ;2018/11/19 00:00:00.000;S;083;19917;000000;13.99;0.0;98095;L ;2018/11/19 00:00:00.000;1970/01/01 12:49:45.000;VD4RVXM  ;838.83;0.0;120.0
0007612;0007612;101;757;07612101757 ;2018/11/19 00:00:00.000;S;083;46145;000000;22.99;0.0;98095;L ;2018/11/19 00:00:00.000;1970/01/01 12:49:45.000;VD4RVXM  ;838.83;0.0;120.0
0007612;0007612;101;762;07612101762 ;2018/11/19 00:00:00.000;S;000;0    ;116000;89.99;0.0;22186;L ;2018/11/19 00:00:00.000;1970/01/01 15:14:58.000;XPBX67K  ;922.9;0.0;120.0
0007612;0007612;101;762;07612101762 ;2018/11/19 00:00:00.000;S;000;0    ;116005;0.0;0.0;22186;L ;2018/11/19 00:00:00.000;1970/01/01 15:14:58.000;XPBX67K  ;922.9;0.0;120.0
0007612;0007612;101;762;07612101762 ;2018/11/19 00:00:00.000;S;046;49599;000000;10.98;0.0;22186;L ;2018/11/19 00:00:00.000;1970/01/01 15:14:58.000;XPBX67K  ;922.9;0.0;120.0
0007612;0007612;101;762;07612101762 ;2018/11/19 00:00:00.000;S;046;50043;000000;821.93;0.0;22186;L ;2018/11/19 00:00:00.000;1970/01/01 15:14:58.000;XPBX67K  ;922.9;0.0;120.0
0007612;0007612;102;1826;076121021826;2018/11/19 00:00:00.000;S;009;12728;000000;62.99;0.0;22186;L ;2018/11/19 00:00:00.000;1970/01/01 11:38:28.000;X947H7Y  ;1546.84;0.0;120.0
0007612;0007612;102;1826;076121021826;2018/11/19 00:00:00.000;S;009;12729;000000;83.99;0.0;22186;L ;2018/11/19 00:00:00.000;1970/01/01 11:38:28.000;X947H7Y  ;1546.84;0.0;120.0
0007612;0007612;102;1826;076121021826;2018/11/19 00:00:00.000;S;022;89217;000000;439.93;0.0;22186;L ;2018/11/19 00:00:00.000;1970/01/01 11:38:28.000;X947H7Y  ;1546.84;0.0;120.0
0007612;0007612;102;1826;076121021826;2018/11/19 00:00:00.000;S;071;58977;000000;1004.93;-45.0;22186;L ;2018/11/19 00:00:00.000;1970/01/01 11:38:28.000;X947H7Y  ;1546.84;0.0;120.0
0007612;0007612;102;1827;076121021827;2018/11/19 00:00:00.000;S;026;1331 ;000000;395.93;0.0;22186;L ;2018/11/19 00:00:00.000;1970/01/01 12:50:39.000;VFTKC9J  ;945.86;0.0;60.0
0007612;0007612;102;1827;076121021827;2018/11/19 00:00:00.000;S;026;66512;000000;549.93;0.0;22186;L ;2018/11/19 00:00:00.000;1970/01/01 12:50:39.000;VFTKC9J  ;945.86;0.0;60.0
